name,address,rating,reviews,website,lat,lng,category,no_website,version,city,rating_norm,reviews_log,reviews_norm,opportunity_score,opportunity_level
Restaurant Ma'a Tahiti,"41 Rue du Mûrier, 83000 Toulon, France",4.7,1361.0,https://www.maatahiti.fr/,43.119663,5.934589,"establishment, food, point_of_interest, restaurant",False,V1,Toulon,0.9400000000000001,7.216709486709457,0.6619483618570214,0.11341549144289356,LOW
Restaurant L'Ardoise,"2 Rue de Miribel, 38000 Grenoble, France",4.6,1809.0,http://www.lardoisegrenoble.fr/,45.190434,5.7254032,"bar, establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9199999999999999,7.501082124259871,0.6880322719728611,0.10959031840814168,LOW
Restaurant La Belle idée,"7 Cr Jean Jaurès, 38000 Grenoble, France",4.6,1856.0,http://www.labelleidee-grenoble.fr/,45.19077859999999,5.7202701,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9199999999999999,7.526717561352706,0.6903836671094317,0.10888489986717051,LOW
"L'Ardoise ""GOURMANDE"" (Quartier rue de Strasbourg)!!!","20 Rue de Strasbourg, 38000 Grenoble, France",4.8,312.0,http://www.lardoise-gourmande.fr/,45.1866525,5.731325500000001,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.96,5.746203190540153,0.5270670512483081,0.14987988462550758,LOW
Restaurant Tchoutchoura,"16 Rue Gabriel Péri, 38000 Grenoble, France",4.9,1041.0,https://www.restaurant-tchoutchoura.fr/,45.188623,5.718046200000001,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9800000000000001,6.948897222313312,0.6373834420651511,0.11278496738045465,LOW
Restaurant Le Seven – Cuisine maison & Ambiance bohème | Grenoble,"2 Bd de l'Esplanade, 38000 Grenoble, France",4.6,924.0,https://leseven-grenoble.fr/,45.1944539,5.718824,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9199999999999999,6.829793737512425,0.6264587461492901,0.128062376155213,LOW
Le 17.45 Grenoble - Restaurant de Planches à composer,"14 bis Av. Alsace Lorraine, 38000 Grenoble, France",4.8,1497.0,https://www.le17-45.fr/reservations?resto=grenoble,45.1893888,5.721180299999999,"bar, establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.96,7.311886164077165,0.6706783856700314,0.1067964842989906,LOW
Restaurant Le Gratin Dauphinois,"52 Av. Félix Viallet, 38000 Grenoble, France",4.6,966.0,http://www.jaimelegratindauphinois.com/,45.19058099999999,5.716470999999999,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9199999999999999,6.874198495453294,0.6305317460160228,0.12684047619519317,LOW
Le Bistrot des 3 Amis,"3 Pl. de Gordes, 38000 Grenoble, France",4.7,233.0,,45.192302,5.727788299999999,"establishment, food, point_of_interest, restaurant",True,V1,Grenoble,0.9400000000000001,5.455321115357702,0.5003860668585112,0.6618841799424466,MEDIUM
Et Si,"16 Rue de Strasbourg, 38000 Grenoble, France",4.7,559.0,https://etsigrenoble.com/,45.1868028,5.7310395,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9400000000000001,6.327936783729195,0.5804262171892203,0.1378721348432339,LOW
Restaurant L'Inattendu,"52 Av. Félix Viallet, 38000 Grenoble, France",4.7,755.0,http://restaurant-linattendu.fr/,45.1906433,5.7166804,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9400000000000001,6.628041376179533,0.6079531314600688,0.12961406056197936,LOW
Restaurant La Table des Bro's Grenoble,"15 bis Rue Lakanal, 38000 Grenoble, France",4.3,955.0,https://latabledesbros.fr/,45.18583520000001,5.722873,"bar, establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.86,6.862757913051401,0.6294823654370248,0.13915529036889254,LOW
Le DauphinoiX,"11 Rue Bayard, 38000 Grenoble, France",4.7,635.0,https://www.facebook.com/Le-Dauphinoix-Grenoble-108903497632352,45.1914747,5.732339,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9400000000000001,6.455198563340122,0.5920992278176241,0.13437023165471274,LOW
La Ferme à Dédé Grenoble - Centre,"24 Rue Barnave, 38000 Grenoble, France",4.3,3624.0,http://www.restaurantlafermeadede.com/,45.1927031,5.7299371,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.86,8.195609567288775,0.7517373863361876,0.10247878409914374,LOW
Restaurant Une Semaine sur Deux,"4 Pl. Championnet, 38000 Grenoble, France",4.5,1306.0,https://www.facebook.com/1sur2grenoble,45.1856705,5.7224217,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9,7.175489713624222,0.6581675028214542,0.12254974915356373,LOW
LULU,"11 Rue de la Poste, 38000 Grenoble, France",4.7,136.0,https://www.lulugrenoble.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18122664879013487271,45.1893973,5.727626,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9400000000000001,4.919980925828125,0.45128230812359926,0.1766153075629202,LOW
Restaurant L'Envie des Mets,"7 Rue Genissieu, 38000 Grenoble, France",4.7,323.0,https://www.facebook.com/Lenvie-des-mets-1566980680180106/?ref=br_rs,45.1865028,5.722368100000001,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9400000000000001,5.780743515792329,0.5302352419259007,0.15292942742222979,LOW
Restaurant L'Amélyss,"3 Bd Gambetta, 38000 Grenoble, France",4.8,431.0,http://sites.google.com/view/restaurant-l-amelyss,45.1915619,5.721220499999999,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.96,6.068425588244111,0.5566227079789257,0.1410131876063223,LOW
Restaurant L'Inspiration,"1 Rue Saint-Joseph, 38000 Grenoble, France",4.9,501.0,http://linspiration-grenoble.fr/,45.1872207,5.7286797,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9800000000000001,6.218600119691729,0.5703973770670288,0.13288078687989135,LOW
Restaurant La Table de Gordes,"4 Pl. de Gordes, 38000 Grenoble, France",4.6,572.0,http://www.latabledegordes.fr/,45.19207,5.727700599999999,"bar, establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9199999999999999,6.35088571671474,0.5825311943431606,0.14124064169705183,LOW
Restaurant Le Côte,"15 Rue Paul Janet, 38100 Grenoble, France",4.6,955.0,https://www.restaurant-le-cote-grenoble.fr/,45.1812907,5.7297024,"establishment, food, point_of_interest, restaurant",False,V1,Grenoble,0.9199999999999999,6.862757913051401,0.6294823654370248,0.12715529036889256,LOW
Mamie Fada,"18 Quai des Carmes, 49100 Angers, France",4.7,9545.0,https://www.mamiefada.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.4726732,-0.5609695,"bar, establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9400000000000001,9.163877497565842,0.8405511831872284,0.05983464504383146,LOW
Les Fils à Maman Angers,"Pl. du Pilori, 49100 Angers, France",4.5,4404.0,https://www.lesfilsamaman.com/restaurants/angers/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.4733116,-0.549882,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V1,Angers,0.9,8.39049553837028,0.7696131854859103,0.0891160443542269,LOW
La Réserve Angers,"Bd Henri Arnauld 5ème étage - Par l'ascenseur, 49100 Angers, France",4.5,3359.0,http://www.lareserveangers.fr/,47.4724819,-0.5643809,"bar, establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9,8.11969625295725,0.7447742829775954,0.09656771510672138,LOW
Bistrot des Ducs,"6 Rue des 2 Haies, 49100 Angers, France",4.8,2876.0,http://www.bistrotdesducs.fr/,47.47172519999999,-0.5530299000000001,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.96,7.964503363551548,0.7305393080069176,0.08883820759792473,LOW
La Cour - Angers,"23 Rue de la Roë, 49100 Angers, France",4.6,2883.0,http://www.lacour-angers.com/,47.472899,-0.5532747,"bakery, bar, cafe, establishment, food, point_of_interest, restaurant, store",False,V1,Angers,0.9199999999999999,7.96693349840484,0.7307622106730415,0.09677133679808757,LOW
Les Petits Prés,"6 Pl. du Ralliement, 49100 Angers, France",4.4,2052.0,https://www.lespetitspres.fr/,47.4710625,-0.5525137,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.8800000000000001,7.627057417018934,0.699587280364136,0.11412381589075918,LOW
Belle Rive,"32 Prom. de Reculée, 49000 Angers, France",4.8,1532.0,https://www.restaurant-bellerive.com/,47.48719999999999,-0.5501157,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.96,7.334981878871814,0.6727968262976319,0.10616095211071043,LOW
La Maison,"20 Quai des Carmes, 49100 Angers, France",4.6,1229.0,https://lamaisonangers.com/,47.4725568,-0.5611682,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9199999999999999,7.114769448366463,0.6525979728032486,0.12022060815902542,LOW
Maison Paganelli Angers,"5 Rue des 2 Haies, 49100 Angers, France",4.8,725.0,https://maisonpaganelli.com/,47.47190459999999,-0.5528651,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.96,6.587550014824796,0.604239085554869,0.12672827433353928,LOW
La Brigade - Restaurant Angers,"5 Pl. Mondain Chanlouineau, 49100 Angers, France",4.7,224.0,https://www.la-brigade.fr/,47.4713758,-0.5540587,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V1,Angers,0.9400000000000001,5.41610040220442,0.49678857039970375,0.16296342888008886,LOW
Le Pas Sage,"44 Rue Saint-Laud 00, 49100 Angers, France",4.7,593.0,https://lepas-sagebar.fr/,47.4718495,-0.5536035,"bar, establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9400000000000001,6.386879319362645,0.5858326860207724,0.13625019419376824,LOW
Le Mail - Restaurant Angers,"2 Av. du 11 Novembre 1918, 49100 Angers, France",4.5,1928.0,https://restaurant-lemail.fr/,47.470766,-0.545153,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False,V1,Angers,0.9,7.564757012905729,0.6938728130543856,0.1118381560836843,LOW
Wonderwoods by Ephemera - Angers,"Ecoparc du buisson, 49073 Beaucouzé, France",4.8,10836.0,https://www.ephemera-group.com/wonderwoods-angers?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.4853625,-0.6246986,"bar, establishment, food, point_of_interest, restaurant",False,V1,Beaucouzé,0.96,9.290721483922995,0.852185871979283,0.05234423840621511,LOW
Chez Pont-Pont,"13 Prom. du Bout du Monde, 49100 Angers, France",4.5,5029.0,https://chezpontpont.com/,47.4701729,-0.5580428,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9,8.523175263093785,0.7817831538896697,0.0854650538330991,LOW
La table de Clément Paillard,"5 Rue Saint-Christophe, 49100 Angers, France",5.0,147.0,https://clementpaillard.fr/,47.4710638,-0.5560215,"establishment, food, point_of_interest, restaurant",False,V1,Angers,1.0,4.997212273764115,0.45836630732633676,0.16249010780209897,LOW
DAZUMA,"44 Rue Beaurepaire, 49100 Angers, France",4.8,1152.0,http://dazuma.fr/,47.4747412,-0.5606074999999999,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.96,7.050122520269059,0.6466682719843402,0.11399951840469795,LOW
La Chouette,"Au Rez-de-Chaussée, 9 Pl. du Ralliement, 49100 Angers, France",4.1,958.0,https://lachouette-angers.com/,47.471227,-0.5510336,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.82,6.8658910748834385,0.6297697528323425,0.14706907415029727,LOW
Brasserie de la Gare,"Pl. de la Gare, 49100 Angers, France",4.6,1613.0,http://brasseriedelagare.barmade.fr/-t1,47.4655067,-0.5565835,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9199999999999999,7.3864708488298945,0.6775196212750694,0.1127441136174792,LOW
Restaurant DADDY - Bistronomie & Pâtes Flambées – Angers,"22 Rue de la Parcheminerie, 49100 Angers, France",4.7,546.0,https://www.daddyrestaurant.fr/,47.4736692,-0.5532133000000001,"establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9400000000000001,6.304448802421981,0.5782717961503421,0.13851846115489735,LOW
GUEULETON ANGERS,"14 Rue de la Roë, 49100 Angers, France",4.7,1259.0,https://www.gueuleton.fr/gueuleton-angers/,47.4733171,-0.5539791,"bar, establishment, food, point_of_interest, restaurant",False,V1,Angers,0.9400000000000001,7.138866999945524,0.6548083063107704,0.11555750810676887,LOW
The Bird,"2 Rue Tedenat, 30000 Nîmes, France",4.8,981.0,https://www.facebook.com/thebirdnimes/?locale=fr_FR,43.8361326,4.3563323,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.96,6.889591308354466,0.6319436425740133,0.11841690722779603,LOW
Le Dé-K-Lé Bistrot Gourmand,"40 Rue de la Madeleine, 30000 Nîmes, France",4.5,2105.0,,43.8372093,4.3570042,"establishment, food, point_of_interest, restaurant",True,V1,Nîmes,0.9,7.652545692693921,0.7019251772076613,0.6094224468377016,MEDIUM
La Table d'Assas,"Pl. d'Assas, 30900 Nîmes, France",4.7,303.0,https://www.tripadvisor.fr/Restaurant_Review-g187154-d26906298-Reviews-La_Table_D_assas-Nimes_Gard_Occitanie.html,43.8388655,4.3543907,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9400000000000001,5.717027701406222,0.5243909469553266,0.154682715913402,LOW
Restaurant Vincent Croizard,"17 Rue des Chassaintes, 30900 Nîmes, France",4.8,803.0,http://www.restaurantcroizard.com/,43.8371542,4.353054699999999,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.96,6.6895992691789665,0.6135994923819527,0.1239201522854142,LOW
Le Questel,"4 Pl. Questel, 30900 Nîmes, France",4.7,893.0,http://www.lequestel.fr/,43.8373317,4.3552906,"bar, cafe, establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9400000000000001,6.795705775173515,0.6233320481893901,0.12500038554318293,LOW
L’Accent Bistrot chic,"2 Bd Gambetta, 30000 Nîmes, France",5.0,424.0,http://www.restaurant-laccent.com/,43.8399949,4.3569184,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,1.0,6.052089168924417,0.5551242596865016,0.13346272209404952,LOW
La Table,"5 Rue de Sauve, 30900 Nîmes, France",4.7,422.0,https://m.facebook.com/LaTableNimes/?ref=bookmarks,43.8377112,4.349275899999999,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9400000000000001,6.0473721790462776,0.5546915966108324,0.14559252101675024,LOW
Le Bistrot de Tatie Agnès,"16 Rue de la Maison Carrée, 30000 Nîmes, France",4.7,928.0,,43.837755,4.3565431,"establishment, food, point_of_interest, restaurant",True,V1,Nîmes,0.9400000000000001,6.834108738813838,0.6268545370631604,0.6239436388810519,MEDIUM
La Locanda Comptoir italien,"12 Rue de la Maison Carrée, 30000 Nîmes, France",4.6,1861.0,http://www.lalocandafamily.com/,43.8376302,4.3565569,"establishment, food, meal_takeaway, point_of_interest, restaurant",False,V1,Nîmes,0.9199999999999999,7.529406457837013,0.6906303045314129,0.10881090864057613,LOW
Restaurant Skab,"7 Rue de la République, 30000 Nîmes, France",4.7,721.0,http://www.restaurant-skab.fr/,43.8330421,4.3595499,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9400000000000001,6.582025138892826,0.6037323196140527,0.13088030411578416,LOW
L'ATYPIQUE,"27 Rue de la Madeleine, 30000 Nîmes, France",4.6,705.0,https://www.latypiquerestaurant.fr/,43.8373166,4.3575366,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9199999999999999,6.559615237493242,0.6016767848099773,0.13549696455700683,LOW
Restaurant Mésopota'Nîmes,"87 Bis Rue de la République, 30900 Nîmes, France",4.9,687.0,https://mesopotanimes.com/,43.8272036,4.3540765,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9800000000000001,6.5337888379333435,0.5993078737553168,0.12420763787340493,LOW
Pinocchio,"29 Rue de la Madeleine, 30000 Nîmes, France",4.5,2032.0,https://pinocchio-restaurant.fr/,43.8372954,4.3573415,"establishment, food, meal_takeaway, point_of_interest, restaurant",False,V1,Nîmes,0.9,7.617267813628347,0.6986893348476144,0.11039319954571566,LOW
GAMEL Restaurant,"8 Rue Xavier Sigalon, 30000 Nîmes, France",4.9,268.0,http://gamelrestaurant.fr/,43.8391045,4.3615128,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9800000000000001,5.594711379601839,0.5131715554866941,0.15004853335399174,LOW
ROUGE Nîmes,"6 Rue Fresque, 30000 Nîmes, France",4.5,394.0,https://www.margaret-hotelchouleur.com/restaurants/restaurant-nimes/,43.836954,4.358032,"bar, establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9,5.978885764901122,0.5484097212303233,0.155477083630903,LOW
Barancini | Restaurant Nimes | Restaurant Italien Nimes,"2 Pl. Bellecroix, 30000 Nîmes, France",4.8,180.0,https://www.barancini-restaurant-italien-nimes.fr/,43.8385293,4.3614107,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.96,5.198497031265826,0.4768290313337844,0.16495129059986469,LOW
MENNA - Restaurant Nîmes,"7 Rue de Bernis, 30000 Nîmes, France",4.8,360.0,https://www.restaurant-menna.fr/,43.8369075,4.358279599999999,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.96,5.8888779583328805,0.5401538090002527,0.1459538572999242,LOW
HÈITA,"27 Rue de l'Étoile, 30000 Nîmes, France",4.9,399.0,https://www.heita.fr/,43.83620639999999,4.358469299999999,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9800000000000001,5.991464547107982,0.5495635025057537,0.13913094924827385,LOW
L'Esclafidou 'La Table du Cap',"7 Rue Xavier Sigalon, 30000 Nîmes, France",4.6,557.0,https://www.lesclafidou-restaurant-nimes.fr/,43.83916670000001,4.3613889,"establishment, food, point_of_interest, restaurant",False,V1,Nîmes,0.9199999999999999,6.324358962381311,0.5800980436657314,0.1419705869002806,LOW
IL RISTORANTE - le restaurant italien de Nîmes,"155 Rue Paul Laurent, 30900 Nîmes, France",4.3,5668.0,https://www.ilristorante.fr/il-ristorante-le-restaurant-italien-de-nimes/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,43.80870669999999,4.3656348,"bar, establishment, food, grocery_or_supermarket, meal_takeaway, point_of_interest, restaurant, store",False,V1,Nîmes,0.86,8.642768014324304,0.7927527274761924,0.09017418175714229,LOW
LA BASCULE,"7 Pl. Charles Hernu, 69100 Villeurbanne, France",4.9,643.0,https://www.restaurant-labascule.fr/,45.770967,4.8633679,"establishment, food, point_of_interest, restaurant",False,V1,Villeurbanne,0.9800000000000001,6.467698726104354,0.5932457977716964,0.12602626066849107,LOW
